node,gene,log2FC,pVal,FDR
112,Avpr1a,6.414411193629378,0.0,2.3870906139597062e-6
112,Ndufa4l2,6.2788974138316735,0.0,2.3870906139597062e-6
112,Triml1,Infinity,0.0,2.3870906139597062e-6
112,E330018M18Rik,7.999373694350534,0.0,2.3870906139597062e-6
112,Ednra,5.192018772292931,0.0,2.3870906139597062e-6
112,Foxl1,7.321301789237896,0.0,2.3870906139597062e-6
112,Disc1,6.151376787795583,0.0,2.3870906139597062e-6
112,Esam,3.408311677294115,0.0,2.3870906139597062e-6
112,Cspg4,5.812318604382477,0.0,2.3870906139597062e-6
112,Rasl12,4.652783545228902,0.0,2.3870906139597062e-6
112,Bmp5,6.744376607582157,0.0,2.3870906139597062e-6
112,Col7a1,5.889128377645024,0.0,2.3870906139597062e-6
112,Susd5,6.937597496763843,0.0,2.3870906139597062e-6
112,A730085K08Rik,Infinity,0.0,2.3870906139597062e-6
112,Slc6a20a,5.5443205162238085,0.0,2.3870906139597062e-6
112,Gm12002,7.192018772292928,0.0,2.3870906139597062e-6
112,Myh3,Infinity,0.0,2.3870906139597062e-6
112,Cfap52,7.999373694350531,0.0,2.3870906139597062e-6
112,Vtn,6.587769634481871,0.0,2.3870906139597062e-6
112,Adap2,6.186743830252258,0.0,2.3870906139597062e-6
112,Tbx2,6.046194551103529,0.0,2.3870906139597062e-6
112,Zfp385c,7.513946867180291,0.0,2.3870906139597062e-6
112,Dhx58os,6.303379881240633,0.0,2.3870906139597062e-6
112,Aoc3,6.164797303557903,0.0,2.3870906139597062e-6
112,Ppy,Infinity,0.0,2.3870906139597062e-6
112,Higd1b,6.693011856852638,0.0,2.3870906139597062e-6
112,Calml3,Infinity,0.0,2.3870906139597062e-6
112,Gm11377,Infinity,0.0,2.3870906139597062e-6
112,Aspn,4.315290147194662,0.0,2.3870906139597062e-6
112,Gm36529,6.999373694350534,0.0,2.3870906139597062e-6
112,4833422C13Rik,5.8005938302360365,0.0,2.3870906139597062e-6
112,Pde8b,6.310074533814639,0.0,2.3870906139597062e-6
112,Gcnt4,6.999373694350534,0.0,2.3870906139597062e-6
112,Foxd1,5.209296763724765,0.0,2.3870906139597062e-6
112,Gm47391,Infinity,0.0,2.3870906139597062e-6
112,Meox2,4.129540986555112,0.0,2.3870906139597062e-6
112,9430078K24Rik,Infinity,0.0,2.3870906139597062e-6
112,Egflam,5.820924620601683,0.0,2.3870906139597062e-6
112,Pkdrej,8.584336195071687,0.0,2.3870906139597062e-6
112,Sp7,7.446832671321756,0.0,2.3870906139597062e-6
112,Glycam1,7.999373694350531,0.0,2.3870906139597062e-6
112,Atp13a5,7.677445599463173,0.0,2.3870906139597062e-6
112,Mylk,6.2729962100941705,0.0,2.3870906139597062e-6
112,1700119H24Rik,7.321301789237895,0.0,2.3870906139597062e-6
112,Col8a1,7.768451473670495,0.0,2.3870906139597062e-6
112,Map3k7cl,6.354290201191806,0.0,2.3870906139597062e-6
112,Mmp25,6.999373694350531,0.0,2.3870906139597062e-6
112,Ephx3,5.07337427579431,0.0,2.3870906139597062e-6
112,Daam2,5.119190925239998,0.0,2.3870906139597062e-6
113,Col3a1,1.1052715242916642,0.0,2.3870906139597062e-6
113,Des,2.794745260284786,0.0,2.3870906139597062e-6
113,Cfap221,8.586214296930613,0.0,2.3870906139597062e-6
113,Lmod1,5.27566642989419,0.0,2.3870906139597062e-6
113,Tnn,8.264286202043255,0.0,2.3870906139597062e-6
113,Rgs5,7.198404206793658,0.0,2.3870906139597062e-6
113,Ddr2,4.727096650146147,0.0,2.3870906139597062e-6
113,Gm38100,Infinity,0.0,2.3870906139597062e-6
113,Pld5,6.171176797651769,0.0,2.3870906139597062e-6
113,Itih5,3.1236097816742325,0.0,2.3870906139597062e-6
113,Adamts13,6.4487107731806805,0.0,2.3870906139597062e-6
113,Lamc3,7.1032431214866865,0.0,2.3870906139597062e-6
113,Olfml2a,5.081259444101111,0.0,2.3870906139597062e-6
113,Cd302,4.689039740322424,0.0,2.3870906139597062e-6
113,Slc38a11,10.586214296930617,0.0,2.3870906139597062e-6
113,Scn7a,6.711745179014476,0.0,2.3870906139597062e-6
113,Gm14005,5.027793583661952,0.0,2.3870906139597062e-6
113,Lamp5,9.586214296930617,0.0,2.3870906139597062e-6
113,Cox4i2,6.25984232007401,0.0,2.3870906139597062e-6
113,Foxs1,6.322566630708888,0.0,2.3870906139597062e-6
113,Emilin3,7.013324628510033,0.0,2.3870906139597062e-6
113,Zfp663,4.5052943015470515,0.0,2.3870906139597062e-6
113,Slc13a3,8.264286202043255,0.0,2.3870906139597062e-6
113,Gpc3,3.3001502645539187,0.0,2.3870906139597062e-6
113,Bgn,4.269972213402473,0.0,2.3870906139597062e-6
113,Rtl4,6.4987514556802735,0.0,2.3870906139597062e-6
113,Mannr,8.586214296930617,0.0,2.3870906139597062e-6
113,Nr1h5,Infinity,0.0,2.3870906139597062e-6
113,Alx3,9.171176797651773,0.0,2.3870906139597062e-6
113,Gm11831,7.00125179620946,0.0,2.3870906139597062e-6
113,Msmp,8.586214296930615,0.0,2.3870906139597062e-6
113,Artn,7.363821875594168,0.0,2.3870906139597062e-6
113,Heyl,6.385820233261263,0.0,2.3870906139597062e-6
113,Gja4,4.914617138128183,0.0,2.3870906139597062e-6
113,Gm15866,Infinity,0.0,2.3870906139597062e-6
113,Sod3,6.085978784246296,0.0,2.3870906139597062e-6
113,Igfbp7,5.503234425423072,0.0,2.3870906139597062e-6
113,Dmp1,7.264286202043255,0.0,2.3870906139597062e-6
113,Tbx3os1,8.6623256249702,0.0,2.3870906139597062e-6
113,Rasl11a,3.9101668213946694,0.0,2.3870906139597062e-6
113,Gng11,4.507832178285686,0.0,2.3870906139597062e-6
113,Col1a2,1.5076499712910039,0.0,2.3870906139597062e-6
113,Gm13861,9.323179891096823,0.0,2.3870906139597062e-6
113,Rarres2,1.9392910187117074,0.0,2.3870906139597062e-6
113,Actg2,7.96808493227426,0.0,2.3870906139597062e-6
113,C1ra,3.6986890261890277,0.0,2.3870906139597062e-6
113,Gm26770,7.00125179620946,0.0,2.3870906139597062e-6
113,Rergl,Infinity,0.0,2.3870906139597062e-6
113,1810019N24Rik,6.586214296930613,0.0,2.3870906139597062e-6
113,Foxa3,7.7788593748730115,0.0,2.3870906139597062e-6
113,Gm44700,7.00125179620946,0.0,2.3870906139597062e-6
113,Saa1,8.17117679765177,0.0,2.3870906139597062e-6
113,Acan,4.510504637105955,0.0,2.3870906139597062e-6
113,Prss23,3.1689243459203937,0.0,2.3870906139597062e-6
113,Lrrc32,5.560291619532381,0.0,2.3870906139597062e-6
113,Olfr558,9.870007262931209,0.0,2.3870906139597062e-6
113,Olfr78,Infinity,0.0,2.3870906139597062e-6
113,Hpx,9.17117679765177,0.0,2.3870906139597062e-6
113,Ppfibp2,4.995253055588016,0.0,2.3870906139597062e-6
113,St5,4.44900619553062,0.0,2.3870906139597062e-6
113,Mrvi1,6.042268555365592,0.0,2.3870906139597062e-6
113,Tmc5,6.544994425367306,0.0,2.3870906139597062e-6
113,Chp2,7.830139879816706,0.0,2.3870906139597062e-6
113,Gm6249,Infinity,0.0,2.3870906139597062e-6
113,Ifitm1,3.0171302606558386,0.0,2.3870906139597062e-6
113,Trpm5,6.338286783487032,0.0,2.3870906139597062e-6
113,Ano1,5.109880618382898,0.0,2.3870906139597062e-6
113,Iyd,7.001251796209461,0.0,2.3870906139597062e-6
113,Hey2,5.501772016932095,0.0,2.3870906139597062e-6
113,Gm31562,7.849248702764404,0.0,2.3870906139597062e-6
113,Fam162b,6.898158303245358,0.0,2.3870906139597062e-6
113,Ggt1,7.487480343345257,0.0,2.3870906139597062e-6
113,Ggt5,4.573278267825381,0.0,2.3870906139597062e-6
113,Gm34777,Infinity,0.0,2.3870906139597062e-6
113,Alx1,7.778859374873012,0.0,2.3870906139597062e-6
113,Gm28592,9.001251796209461,0.0,2.3870906139597062e-6
113,Avpr1a,7.00125179620946,0.0,2.3870906139597062e-6
113,F420014N23Rik,6.12678267829332,0.0,2.3870906139597062e-6
113,Ndufa4l2,6.865738016411754,0.0,2.3870906139597062e-6
113,Angpt2,4.721324155826492,0.0,2.3870906139597062e-6
113,Adgra2,3.708612289529511,0.0,2.3870906139597062e-6
113,Dlc1,3.7461486640118853,0.0,2.3870906139597062e-6
113,Triml1,Infinity,0.0,2.3870906139597062e-6
113,Ednra,5.778859374873013,0.0,2.3870906139597062e-6
113,Foxl1,7.908142391817979,0.0,2.3870906139597062e-6
113,Mustn1,6.856343491237774,0.0,2.3870906139597062e-6
113,Vstm4,5.529946077283871,0.0,2.3870906139597062e-6
113,Fam25c,2.33828678348703,0.0,2.3870906139597062e-6
113,Nfatc4,4.559719472971707,0.0,2.3870906139597062e-6
113,Arhgap42,5.263516969798481,0.0,2.3870906139597062e-6
113,Naalad2,5.5908972898142135,0.0,2.3870906139597062e-6
113,Esam,3.694803111476848,0.0,2.3870906139597062e-6
113,Cspg4,6.399159206962559,0.0,2.3870906139597062e-6
113,Rasl12,5.239624147808984,0.0,2.3870906139597062e-6
113,Bmp5,7.331217210162239,0.0,2.3870906139597062e-6
113,Col7a1,6.475968980225106,0.0,2.3870906139597062e-6
113,Stac,6.254017866589427,0.0,2.3870906139597062e-6
113,Susd5,7.524438099343926,0.0,2.3870906139597062e-6
113,A730085K08Rik,Infinity,0.0,2.3870906139597062e-6
113,Slc6a20a,6.131161118803891,0.0,2.3870906139597062e-6
115,Sulf1,4.864802855698759,0.0,2.3870906139597062e-6
115,Pi15,6.4854154076164265,0.0,2.3870906139597062e-6
115,Tfap2b,Infinity,0.0,2.3870906139597062e-6
115,Il1r1,4.185538411903733,0.0,2.3870906139597062e-6
115,Il1rl1,Infinity,0.0,2.3870906139597062e-6
115,Col3a1,3.670636259602208,0.0,2.3870906139597062e-6
115,Col5a2,4.0620111237473555,0.0,2.3870906139597062e-6
115,Cavin2,1.929547365656001,0.0,2.3870906139597062e-6
115,Spats2l,3.4601478497980946,0.0,2.3870906139597062e-6
115,Fn1,4.140746238316434,0.0,2.3870906139597062e-6
115,Tns1,5.022303087353751,0.0,2.3870906139597062e-6
115,Gm28722,7.521678951603199,0.0,2.3870906139597062e-6
115,Col6a3,5.374534357529017,0.0,2.3870906139597062e-6
115,Twist2,5.796740441452586,0.0,2.3870906139597062e-6
115,Gm15675,6.7847133574369956,0.0,2.3870906139597062e-6
115,Optc,4.952836116245322,0.0,2.3870906139597062e-6
115,Chit1,4.261653295641743,0.0,2.3870906139597062e-6
115,Lgr6,8.170288671348558,0.0,2.3870906139597062e-6
115,Lmod1,9.634457860803469,0.0,2.3870906139597062e-6
115,Ascl5,Infinity,0.0,2.3870906139597062e-6
115,Fam129a,5.395554934915114,0.0,2.3870906139597062e-6
115,Dnm3os,5.062247332965902,0.0,2.3870906139597062e-6
115,Fmo1,4.990348461605392,0.0,2.3870906139597062e-6
115,Dpt,4.759674044570579,0.0,2.3870906139597062e-6
115,Dusp27,5.101430596076647,0.0,2.3870906139597062e-6
115,Rgs5,5.018156713832406,0.0,2.3870906139597062e-6
115,Ddr2,4.4739336227451085,0.0,2.3870906139597062e-6
115,Olfml2b,4.927876831452699,0.0,2.3870906139597062e-6
115,Fcer1a,Infinity,0.0,2.3870906139597062e-6
115,Tgfb2,3.805607800357591,0.0,2.3870906139597062e-6
115,Atf3,3.5109003262971834,0.0,2.3870906139597062e-6
115,Gm15867,5.470148650963117,0.0,2.3870906139597062e-6
115,Cd34,3.04953138825779,0.0,2.3870906139597062e-6
115,Gm13267,6.67368204504825,0.0,2.3870906139597062e-6
115,Itga8,7.388877016543236,0.0,2.3870906139597062e-6
115,E030013I19Rik,Infinity,0.0,2.3870906139597062e-6
115,Plxdc2,3.9589114244292682,0.0,2.3870906139597062e-6
115,Col5a1,4.613034361622614,0.0,2.3870906139597062e-6
115,Prrx2,5.4155775269924,0.0,2.3870906139597062e-6
115,Angptl2,4.436338072949261,0.0,2.3870906139597062e-6
115,Gsn,3.954899743061162,0.0,2.3870906139597062e-6
115,Stom,4.259966838786053,0.0,2.3870906139597062e-6
115,Olfml2a,4.253797473638024,0.0,2.3870906139597062e-6
115,Fap,5.558626853385569,0.0,2.3870906139597062e-6
115,Xirp2,7.4106476392144565,0.0,2.3870906139597062e-6
115,Map3k20,3.478359349579093,0.0,2.3870906139597062e-6
115,Chn1os1,Infinity,0.0,2.3870906139597062e-6
115,Gm14424,Infinity,0.0,2.3870906139597062e-6
115,Fkbp7,3.5044124484719306,0.0,2.3870906139597062e-6
115,Pde1a,4.574196465944842,0.0,2.3870906139597062e-6
115,Frzb,5.384175427853261,0.0,2.3870906139597062e-6
115,Itgav,3.375353375217072,0.0,2.3870906139597062e-6
115,Olfr1033,5.953789964240985,0.0,2.3870906139597062e-6
115,Olfr1205,Infinity,0.0,2.3870906139597062e-6
115,Gm10800,7.496039130445099,0.0,2.3870906139597062e-6
115,Pamr1,7.430900503353236,0.0,2.3870906139597062e-6
115,Rcn1,3.103032364067587,0.0,2.3870906139597062e-6
115,Bdnf,4.937809815876315,0.0,2.3870906139597062e-6
115,Fibin,5.239037369225813,0.0,2.3870906139597062e-6
115,Fbn1,5.495281261538591,0.0,2.3870906139597062e-6
115,Hao1,Infinity,0.0,2.3870906139597062e-6
115,Jag1,5.071714772930759,0.0,2.3870906139597062e-6
115,Slc24a3,4.054530858151267,0.0,2.3870906139597062e-6
115,Rin2,3.2753650407596147,0.0,2.3870906139597062e-6
115,Thbd,4.516481848398693,0.0,2.3870906139597062e-6
115,Cox4i2,3.7019560331434094,0.0,2.3870906139597062e-6
115,Foxs1,4.490896629881379,0.0,2.3870906139597062e-6
115,Snta1,3.4314413995140063,0.0,2.3870906139597062e-6
115,Myl9,4.934878382305416,0.0,2.3870906139597062e-6
115,Jph2,4.406327849401744,0.0,2.3870906139597062e-6
115,Wisp2,11.020195778213886,0.0,2.3870906139597062e-6
115,Sdc4,3.578504579619255,0.0,2.3870906139597062e-6
115,Sulf2,4.245924378000594,0.0,2.3870906139597062e-6
115,Ptgis,4.232407369560139,0.0,2.3870906139597062e-6
115,Sycp2,7.673682045048249,0.0,2.3870906139597062e-6
115,Maob,5.952836116245318,0.0,2.3870906139597062e-6
115,Agtr2,7.554468886720867,0.0,2.3870906139597062e-6
115,Il13ra1,3.4663061245076756,0.0,2.3870906139597062e-6
115,Gpc3,4.459555503651471,0.0,2.3870906139597062e-6
115,Fhl1,4.901320724197406,0.0,2.3870906139597062e-6
115,Map7d3,5.242342733440305,0.0,2.3870906139597062e-6
115,Gabre,6.0346173423420115,0.0,2.3870906139597062e-6
115,Bgn,5.832474732073079,0.0,2.3870906139597062e-6
115,Pls3,5.375875408320574,0.0,2.3870906139597062e-6
115,Srpx2,5.711484077760634,0.0,2.3870906139597062e-6
115,Nrk,4.034350472899671,0.0,2.3870906139597062e-6
115,Tbc1d8b,4.34420902053562,0.0,2.3870906139597062e-6
115,Col4a6,4.560055623316252,0.0,2.3870906139597062e-6
115,Col4a5,4.208442524544227,0.0,2.3870906139597062e-6
115,Nhs,3.7619420497783356,0.0,2.3870906139597062e-6
115,Arhgap6,5.223172971717079,0.0,2.3870906139597062e-6
115,Fabp4,1.7701050441069994,0.0,2.3870906139597062e-6
115,Fndc3b,4.405234963209292,0.0,2.3870906139597062e-6
115,Mannr,7.258644545769407,0.0,2.3870906139597062e-6
115,Mecom,5.149117801472608,0.0,2.3870906139597062e-6
115,Mecomos,9.34110670596138,0.0,2.3870906139597062e-6
115,Anxa5,3.9189504900533443,0.0,2.3870906139597062e-6
115,Fgf2,5.854254290690069,0.0,2.3870906139597062e-6
115,1700034I23Rik,Infinity,0.0,2.3870906139597062e-6
115,Gm38246,Infinity,0.0,2.3870906139597062e-6
116,Sulf1,6.71977620477479,0.0,2.3870906139597062e-6
116,Tram1,2.284968746291381,0.0,2.3870906139597062e-6
116,Sbspon,6.328982852421313,0.0,2.3870906139597062e-6
116,Pi15,4.232772721947363,0.0,2.3870906139597062e-6
116,Crispld1,4.830101962552137,0.0,2.3870906139597062e-6
116,Tram2,3.5041676055758786,0.0,2.3870906139597062e-6
116,Arid5a,2.3209398977817304,0.0,2.3870906139597062e-6
116,2010300C02Rik,3.4621035017900494,0.0,2.3870906139597062e-6
116,Il1r1,4.382165529174689,0.0,2.3870906139597062e-6
116,Il18r1,5.934812706319422,0.0,2.3870906139597062e-6
116,1500015O10Rik,4.410189834496254,0.0,2.3870906139597062e-6
116,Gm29157,5.548382541547044,0.0,2.3870906139597062e-6
116,Gulp1,3.206040822881234,0.0,2.3870906139597062e-6
116,Col3a1,7.384136082458734,0.0,2.3870906139597062e-6
116,Col5a2,5.805201045328665,0.0,2.3870906139597062e-6
116,Cavin2,2.694965439297355,0.0,2.3870906139597062e-6
116,Nab1,2.223601748801641,0.0,2.3870906139597062e-6
116,Spats2l,2.7152146062905542,0.0,2.3870906139597062e-6
116,Aox3,6.738981111254108,0.0,2.3870906139597062e-6
116,Raph1,2.467020269666997,0.0,2.3870906139597062e-6
116,Pard3b,2.9227197220090866,0.0,2.3870906139597062e-6
116,Acadl,1.0139719956996291,0.0,2.3870906139597062e-6
116,Fn1,3.719654616751654,0.0,2.3870906139597062e-6
116,Igfbp5,6.175858298419504,0.0,2.3870906139597062e-6
116,Tns1,2.430775525313195,0.0,2.3870906139597062e-6
116,Tmbim1,3.531701026924504,0.0,2.3870906139597062e-6
116,Catip,4.6014775875041725,0.0,2.3870906139597062e-6
116,Cyp27a1,4.44179848300847,0.0,2.3870906139597062e-6
116,Wnt6,5.8379494423772895,0.0,2.3870906139597062e-6
116,Slc23a3,7.389338866970786,0.0,2.3870906139597062e-6
116,Des,2.089515005562599,0.0,2.3870906139597062e-6
116,Chpf,3.4341780554686836,0.0,2.3870906139597062e-6
116,Obsl1,3.155947638673769,0.0,2.3870906139597062e-6
116,Col4a4,6.799253933637044,0.0,2.3870906139597062e-6
116,Col4a3,7.3934845452283415,0.0,2.3870906139597062e-6
116,Itm2c,2.5476667093075336,0.0,2.3870906139597062e-6
116,B3gnt7,4.752629282257716,0.0,2.3870906139597062e-6
116,Ecel1,6.745509154251605,0.0,2.3870906139597062e-6
116,Ngef,3.6410598811916244,0.0,2.3870906139597062e-6
116,Sh3bp4,2.829880864637261,0.0,2.3870906139597062e-6
116,Ackr3,3.7739997697832623,0.0,2.3870906139597062e-6
116,Col6a3,5.238937728273446,0.0,2.3870906139597062e-6
116,Per2,3.913406910273551,0.0,2.3870906139597062e-6
116,Twist2,5.226254427180662,0.0,2.3870906139597062e-6
116,Sned1,5.0723954704523795,0.0,2.3870906139597062e-6
116,Ano7,Infinity,0.0,2.3870906139597062e-6
116,Hdlbp,2.8237605813469324,0.0,2.3870906139597062e-6
116,Pam,1.3547288250693243,0.0,2.3870906139597062e-6
116,Gli2,2.8299862538818887,0.0,2.3870906139597062e-6
116,Ralb,2.0294986569908353,0.0,2.3870906139597062e-6
116,Tmem37,3.4906455793323388,0.0,2.3870906139597062e-6
116,Steap3,3.9647180731474023,0.0,2.3870906139597062e-6
116,Slc35f5,2.7384581872421125,0.0,2.3870906139597062e-6
116,Gpr39,7.0245078775365455,0.0,2.3870906139597062e-6
116,Cd55,5.599917832111266,0.0,2.3870906139597062e-6
116,Mapkapk2,1.7227694425032587,0.0,2.3870906139597062e-6
116,Rab7b,6.3029157931101825,0.0,2.3870906139597062e-6
116,Ren1,9.358342739108085,0.0,2.3870906139597062e-6
116,Prelp,5.970946471366876,0.0,2.3870906139597062e-6
116,Fmod,8.320708779924832,0.0,2.3870906139597062e-6
116,Btg2,2.7444247738671605,0.0,2.3870906139597062e-6
116,Chit1,5.3756271714638695,0.0,2.3870906139597062e-6
116,Elf3,5.716198912166312,0.0,2.3870906139597062e-6
116,Csrp1,2.573431551350557,0.0,2.3870906139597062e-6
116,Phlda3,3.336076055197104,0.0,2.3870906139597062e-6
116,Nek7,2.419436979164863,0.0,2.3870906139597062e-6
116,Cfh,3.6406916168883816,0.0,2.3870906139597062e-6
116,Pla2g4a,3.8105633466111604,0.0,2.3870906139597062e-6
116,Ptgs2,3.3143304120431107,0.0,2.3870906139597062e-6
116,Hmcn1,1.837475511442083,0.0,2.3870906139597062e-6
116,Fam129a,3.7256162952671703,0.0,2.3870906139597062e-6
116,Rgl1,2.1826678179928933,0.0,2.3870906139597062e-6
116,Lamc1,3.840656784951265,0.0,2.3870906139597062e-6
116,Qsox1,2.253182412257378,0.0,2.3870906139597062e-6
116,Tor1aip1,1.955154987352507,0.0,2.3870906139597062e-6
116,Soat1,2.6511103917844725,0.0,2.3870906139597062e-6
116,Angptl1,5.455571531852854,0.0,2.3870906139597062e-6
116,Cryzl2,2.9080593346761874,0.0,2.3870906139597062e-6
116,Sec16b,5.085051357710754,0.0,2.3870906139597062e-6
116,Pappa2,3.885178583017953,0.0,2.3870906139597062e-6
116,Dnm3os,4.839032125064435,0.0,2.3870906139597062e-6
116,Fmo2,6.4107684650038586,0.0,2.3870906139597062e-6
116,Prrx1,4.390485942261153,0.0,2.3870906139597062e-6
116,Sele,6.162677997066385,0.0,2.3870906139597062e-6
116,Atp1b1,2.421891603318177,0.0,2.3870906139597062e-6
116,Dpt,6.101634502072489,0.0,2.3870906139597062e-6
116,Creg1,2.3433456850140617,0.0,2.3870906139597062e-6
116,Ildr2,5.303321176438899,0.0,2.3870906139597062e-6
116,Lrrc52,Infinity,0.0,2.3870906139597062e-6
116,Ddr2,4.97452345763987,0.0,2.3870906139597062e-6
116,Olfml2b,3.6691314112129865,0.0,2.3870906139597062e-6
116,F11r,4.317631746077412,0.0,2.3870906139597062e-6
116,Atp1a2,2.1249764068304993,0.0,2.3870906139597062e-6
116,Tagln2,3.1571952338674305,0.0,2.3870906139597062e-6
116,Dusp23,2.815787624444569,0.0,2.3870906139597062e-6
116,Opn3,3.39626931429036,0.0,2.3870906139597062e-6
116,Psen2,2.6417424620224548,0.0,2.3870906139597062e-6
116,Acbd3,2.102586989523336,0.0,2.3870906139597062e-6
116,Lefty2,5.553949217421583,0.0,2.3870906139597062e-6
116,Lefty1,4.2879877811477405,0.0,2.3870906139597062e-6
117,Sulf1,6.280074622743367,0.0,2.3870906139597062e-6
117,Tram1,2.5561188811722593,0.0,2.3870906139597062e-6
117,Sbspon,5.35383331025865,0.0,2.3870906139597062e-6
117,Tram2,3.8797311713035443,0.0,2.3870906139597062e-6
117,Gsta3,6.0906608408771294,0.0,2.3870906139597062e-6
117,1110002O04Rik,7.365060565681903,0.0,2.3870906139597062e-6
117,Arid5a,2.8204542521973623,0.0,2.3870906139597062e-6
117,Fam178b,5.17806205088065,0.0,2.3870906139597062e-6
117,2010300C02Rik,4.338241794218902,0.0,2.3870906139597062e-6
117,Il1r1,3.6827974605135294,0.0,2.3870906139597062e-6
117,Il18r1,6.808289992670892,0.0,2.3870906139597062e-6
117,Slc9a4,Infinity,0.0,2.3870906139597062e-6
117,1500015O10Rik,4.875836926412242,0.0,2.3870906139597062e-6
117,Gm29157,5.360322646675241,0.0,2.3870906139597062e-6
117,Col3a1,5.48764096749893,0.0,2.3870906139597062e-6
117,Col5a2,4.511760397834311,0.0,2.3870906139597062e-6
117,9330175M20Rik,Infinity,0.0,2.3870906139597062e-6
117,Cavin2,3.411012842920747,0.0,2.3870906139597062e-6
117,Nab1,2.5852623395895384,0.0,2.3870906139597062e-6
117,Spats2l,2.4649591357360263,0.0,2.3870906139597062e-6
117,Aox3,6.223704716436364,0.0,2.3870906139597062e-6
117,Zdbf2,3.5923862275042255,0.0,2.3870906139597062e-6
117,Fzd5,4.576084172939157,0.0,2.3870906139597062e-6
117,Crygc,Infinity,0.0,2.3870906139597062e-6
117,Fn1,3.940287334678518,0.0,2.3870906139597062e-6
117,Apol7d,4.214612938738897,0.0,2.3870906139597062e-6
117,Igfbp5,6.895577834389963,0.0,2.3870906139597062e-6
117,6030407O03Rik,5.72120437590718,0.0,2.3870906139597062e-6
117,Tns1,1.715585075802791,0.0,2.3870906139597062e-6
117,Tmbim1,4.036382211920353,0.0,2.3870906139597062e-6
117,Catip,5.2228529826474475,0.0,2.3870906139597062e-6
117,Wnt6,4.415525632664896,0.0,2.3870906139597062e-6
117,Slc23a3,8.541487133066171,0.0,2.3870906139597062e-6
117,Des,2.6872576027955333,0.0,2.3870906139597062e-6
117,Chpf,3.4822197697438613,0.0,2.3870906139597062e-6
117,Obsl1,2.585686444057022,0.0,2.3870906139597062e-6
117,Col4a4,7.187481991696158,0.0,2.3870906139597062e-6
117,Col4a3,8.545632811323726,0.0,2.3870906139597062e-6
117,B3gnt7,5.250211836636488,0.0,2.3870906139597062e-6
117,Gm28375,Infinity,0.0,2.3870906139597062e-6
117,Gm29374,Infinity,0.0,2.3870906139597062e-6
117,Ecel1,7.161813542608883,0.0,2.3870906139597062e-6
117,Ngef,3.603422993428254,0.0,2.3870906139597062e-6
117,Ugt1a5,Infinity,0.0,2.3870906139597062e-6
117,Sh3bp4,3.4658219331567746,0.0,2.3870906139597062e-6
117,Agap1,2.3203796404413017,0.0,2.3870906139597062e-6
117,Ackr3,4.597069050731502,0.0,2.3870906139597062e-6
117,Col6a3,2.9656854144431826,0.0,2.3870906139597062e-6
117,Per2,4.4347285900543865,0.0,2.3870906139597062e-6
117,Twist2,4.577542059278471,0.0,2.3870906139597062e-6
117,Sned1,3.8863924911265353,0.0,2.3870906139597062e-6
117,Ano7,7.043132470794545,0.0,2.3870906139597062e-6
117,Hdlbp,2.9475064130852244,0.0,2.3870906139597062e-6
117,Gal3st2,Infinity,0.0,2.3870906139597062e-6
117,Serpinb8,3.854828940037375,0.0,2.3870906139597062e-6
117,Tfcp2l1,5.057632040489658,0.0,2.3870906139597062e-6
117,Ralb,2.3090833931394745,0.0,2.3870906139597062e-6
117,Tmem37,4.3567263742161035,0.0,2.3870906139597062e-6
117,Slc35f5,2.888838121065991,0.0,2.3870906139597062e-6
117,Gpr39,7.027865714141233,0.0,2.3870906139597062e-6
117,Cd55b,Infinity,0.0,2.3870906139597062e-6
117,Cd55,6.123490527029147,0.0,2.3870906139597062e-6
117,Rab7b,6.801554642764876,0.0,2.3870906139597062e-6
117,Ren1,8.526713829160675,0.0,2.3870906139597062e-6
117,Prelp,4.174632903430703,0.0,2.3870906139597062e-6
117,Fmod,7.028503517211543,0.0,2.3870906139597062e-6
117,Btg2,3.383843576168219,0.0,2.3870906139597062e-6
117,Chit1,5.162371607010678,0.0,2.3870906139597062e-6
117,Elf3,6.868347178261696,0.0,2.3870906139597062e-6
117,Csrp1,2.644752675118112,0.0,2.3870906139597062e-6
117,Tnni1,0.8103674689960411,0.0,2.3870906139597062e-6
117,Lad1,3.7967554089143563,0.0,2.3870906139597062e-6
117,Gm19705,3.265664047669163,0.0,2.3870906139597062e-6
117,Cfh,4.315472940730784,0.0,2.3870906139597062e-6
117,Pla2g4a,4.640854187151052,0.0,2.3870906139597062e-6
117,Ptgs2,4.077547504709877,0.0,2.3870906139597062e-6
117,Fam129a,2.931224725583592,0.0,2.3870906139597062e-6
117,Rgl1,2.4065395087808845,0.0,2.3870906139597062e-6
117,Lamc2,3.7463927079980133,0.0,2.3870906139597062e-6
117,Lamc1,3.3149386050622858,0.0,2.3870906139597062e-6
117,Tor1aip1,2.295421863969213,0.0,2.3870906139597062e-6
117,Abl2,2.4315922104765653,0.0,2.3870906139597062e-6
117,Pappa2,4.729808166898917,0.0,2.3870906139597062e-6
117,Fmo2,5.607176666336389,0.0,2.3870906139597062e-6
117,Fmo3,Infinity,0.0,2.3870906139597062e-6
117,Atp1b1,2.850212439916412,0.0,2.3870906139597062e-6
117,Sft2d2,2.6754845729643617,0.0,2.3870906139597062e-6
117,Creg1,2.961256677008744,0.0,2.3870906139597062e-6
